data_y_1,data_y_2,data_y_3,data_y_4,data_x_1,data_x_2,data_x_3,data_x_4
1661.4,1661.4,402.53,399.57,884.825,884.825,884.825,884.825
1494.17,1494.17,379.93,331.77,885.203,885.203,885.203,885.203
1390.22,1390.22,402.53,354.37,885.58,885.58,885.58,885.58
1186.83,1186.83,352.82,388.27,885.958,885.958,885.958,885.958
1094.18,1094.18,364.11,390.53,886.335,886.335,886.335,886.335
938.25,938.25,343.78,408.61,886.712,886.712,886.712,886.712
841.08,841.08,332.48,383.75,887.089,887.089,887.089,887.089
780.06,780.06,361.85,295.61,887.466,887.466,887.466,887.466
633.18,633.18,350.56,367.93,887.844,887.844,887.844,887.844
504.37,504.37,337.0,331.77,888.221,888.221,888.221,888.221
395.89,395.89,327.96,304.65,888.597,888.597,888.597,888.597
346.18,346.18,348.3,306.91,888.974,888.974,888.974,888.974
393.63,393.63,350.56,334.03,889.351,889.351,889.351,889.351
337.14,337.14,208.19,302.39,889.728,889.728,889.728,889.728
346.18,346.18,350.56,257.2,890.105,890.105,890.105,890.105
413.97,413.97,359.6,361.15,890.481,890.481,890.481,890.481
488.55,488.55,370.89,354.37,890.858,890.858,890.858,890.858
420.75,420.75,280.5,300.13,891.234,891.234,891.234,891.234
294.2,294.2,314.4,266.24,891.611,891.611,891.611,891.611
357.48,357.48,298.58,302.39,891.987,891.987,891.987,891.987
400.41,400.41,253.38,376.97,892.363,892.363,892.363,892.363
486.29,486.29,323.44,381.49,892.74,892.74,892.74,892.74
321.32,321.32,327.96,291.09,893.116,893.116,893.116,893.116
343.92,343.92,294.06,315.95,893.492,893.492,893.492,893.492
371.04,371.04,314.4,252.68,893.868,893.868,893.868,893.868
343.92,343.92,323.44,288.83,894.244,894.244,894.244,894.244
404.93,404.93,298.58,322.73,894.62,894.62,894.62,894.62
393.63,393.63,296.32,309.17,894.996,894.996,894.996,894.996
413.97,413.97,330.22,367.93,895.372,895.372,895.372,895.372
368.78,368.78,343.78,367.93,895.747,895.747,895.747,895.747
409.45,409.45,312.14,313.69,896.123,896.123,896.123,896.123
346.18,346.18,350.56,306.91,896.499,896.499,896.499,896.499
289.68,289.68,280.5,309.17,896.874,896.874,896.874,896.874
314.54,314.54,298.58,329.51,897.25,897.25,897.25,897.25
323.58,323.58,323.44,383.75,897.625,897.625,897.625,897.625
0.63,0.63,0.85,0.23,898.506,898.506,898.361,898.379
330.36,330.36,334.74,313.69,898.376,898.376,898.376,898.376
377.81,377.81,337.0,345.33,898.751,898.751,898.751,898.751
287.42,287.42,291.8,320.47,899.126,899.126,899.126,899.126
346.18,346.18,330.22,311.43,899.501,899.501,899.501,899.501
314.54,314.54,382.19,331.77,899.876,899.876,899.876,899.876
334.88,334.88,318.92,356.63,900.251,900.251,900.251,900.251
282.9,282.9,309.88,268.5,900.626,900.626,900.626,900.626
278.38,278.38,228.53,329.51,901.001,901.001,901.001,901.001
375.56,375.56,289.54,320.47,901.376,901.376,901.376,901.376
323.58,323.58,296.32,266.24,901.751,901.751,901.751,901.751
364.26,364.26,264.68,306.91,902.125,902.125,902.125,902.125
289.68,289.68,296.32,306.91,902.5,902.5,902.5,902.5
255.78,255.78,332.48,329.51,902.874,902.874,902.874,902.874
226.41,226.41,337.0,343.07,903.249,903.249,903.249,903.249
282.9,282.9,262.42,275.28,903.623,903.623,903.623,903.623
276.12,276.12,264.68,263.98,903.998,903.998,903.998,903.998
337.14,337.14,316.66,313.69,904.372,904.372,904.372,904.372
362.0,362.0,388.97,311.43,904.746,904.746,904.746,904.746
373.3,373.3,273.72,223.3,905.12,905.12,905.12,905.12
380.07,380.07,296.32,352.11,905.495,905.495,905.495,905.495
371.04,371.04,327.96,268.5,905.869,905.869,905.869,905.869
393.63,393.63,237.56,324.99,906.243,906.243,906.243,906.243
377.81,377.81,300.84,379.23,906.617,906.617,906.617,906.617
429.79,429.79,287.28,365.67,906.99,906.99,906.99,906.99
391.37,391.37,262.42,313.69,907.364,907.364,907.364,907.364
761.99,761.99,422.87,487.7,907.738,907.738,907.738,907.738
321.32,321.32,355.08,331.77,908.112,908.112,908.112,908.112
291.94,291.94,273.72,354.37,908.485,908.485,908.485,908.485
303.24,303.24,221.75,306.91,908.859,908.859,908.859,908.859
465.95,465.95,309.88,415.38,909.232,909.232,909.232,909.232
380.07,380.07,343.78,354.37,909.606,909.606,909.606,909.606
425.27,425.27,314.4,261.72,909.979,909.979,909.979,909.979
407.19,407.19,300.84,286.57,910.352,910.352,910.352,910.352
352.96,352.96,294.06,322.73,910.726,910.726,910.726,910.726
407.19,407.19,355.08,354.37,911.099,911.099,911.099,911.099
305.5,305.5,219.49,318.21,911.472,911.472,911.472,911.472
359.74,359.74,194.63,349.85,911.845,911.845,911.845,911.845
391.37,391.37,323.44,365.67,912.218,912.218,912.218,912.218
423.01,423.01,316.66,302.39,912.591,912.591,912.591,912.591
413.97,413.97,355.08,345.33,912.964,912.964,912.964,912.964
328.1,328.1,346.04,322.73,913.336,913.336,913.336,913.336
386.85,386.85,275.98,257.2,913.709,913.709,913.709,913.709
285.16,285.16,334.74,297.87,914.082,914.082,914.082,914.082
373.3,373.3,255.64,320.47,914.454,914.454,914.454,914.454
319.06,319.06,242.08,327.25,914.827,914.827,914.827,914.827
461.43,461.43,377.67,324.99,915.199,915.199,915.199,915.199
536.0,536.0,334.74,311.43,915.572,915.572,915.572,915.572
1166.49,1166.49,359.6,417.64,915.944,915.944,915.944,915.944
2780.01,2780.01,495.18,478.66,916.316,916.316,916.316,916.316
4307.66,4307.66,614.96,593.91,916.689,916.689,916.689,916.689
5109.89,5109.89,633.03,752.1,917.061,917.061,917.061,917.061
4759.62,4759.62,526.82,636.85,917.433,917.433,917.433,917.433
4147.21,4147.21,578.8,571.31,917.805,917.805,917.805,917.805
3570.95,3570.95,524.56,517.08,918.177,918.177,918.177,918.177
2938.2,2938.2,481.63,510.3,918.549,918.549,918.549,918.549
2481.71,2481.71,404.79,476.4,918.921,918.921,918.921,918.921
2319.01,2319.01,350.56,406.35,919.292,919.292,919.292,919.292
2009.41,2009.41,400.27,485.44,919.664,919.664,919.664,919.664
1801.51,1801.51,373.15,435.72,920.036,920.036,920.036,920.036
1787.95,1787.95,386.71,401.83,920.407,920.407,920.407,920.407
1659.14,1659.14,443.21,456.06,920.779,920.779,920.779,920.779
1559.7,1559.7,375.41,413.12,921.15,921.15,921.15,921.15
1442.19,1442.19,395.75,406.35,921.522,921.522,921.522,921.522
1216.21,1216.21,431.91,381.49,921.893,921.893,921.893,921.893
992.49,992.49,325.7,388.27,922.264,922.264,922.264,922.264
981.19,981.19,391.23,334.03,922.636,922.636,922.636,922.636
859.16,859.16,361.85,365.67,923.007,923.007,923.007,923.007
597.02,597.02,294.06,345.33,923.378,923.378,923.378,923.378
610.58,610.58,334.74,327.25,923.749,923.749,923.749,923.749
549.56,549.56,327.96,309.17,924.12,924.12,924.12,924.12
488.55,488.55,337.0,363.41,924.491,924.491,924.491,924.491
355.22,355.22,282.76,279.79,924.861,924.861,924.861,924.861
477.25,477.25,321.18,282.05,925.232,925.232,925.232,925.232
348.44,348.44,287.28,286.57,925.603,925.603,925.603,925.603
441.09,441.09,355.08,322.73,925.974,925.974,925.974,925.974
296.46,296.46,282.76,300.13,926.344,926.344,926.344,926.344
334.88,334.88,373.15,354.37,926.715,926.715,926.715,926.715
377.81,377.81,330.22,340.81,927.085,927.085,927.085,927.085
425.27,425.27,321.18,388.27,927.456,927.456,927.456,927.456
332.62,332.62,346.04,343.07,927.826,927.826,927.826,927.826
373.3,373.3,386.71,358.89,928.196,928.196,928.196,928.196
341.66,341.66,337.0,386.01,928.566,928.566,928.566,928.566
337.14,337.14,316.66,315.95,928.936,928.936,928.936,928.936
499.85,499.85,330.22,413.12,929.307,929.307,929.307,929.307
495.33,495.33,346.04,304.65,929.677,929.677,929.677,929.677
465.95,465.95,321.18,347.59,930.046,930.046,930.046,930.046
676.11,676.11,395.75,356.63,930.416,930.416,930.416,930.416
845.6,845.6,314.4,345.33,930.786,930.786,930.786,930.786
1365.36,1365.36,384.45,483.18,931.156,931.156,931.156,931.156
1503.21,1503.21,468.07,424.42,931.526,931.526,931.526,931.526
1424.12,1424.12,398.01,451.54,931.895,931.895,931.895,931.895
1222.99,1222.99,416.09,401.83,932.265,932.265,932.265,932.265
1044.46,1044.46,339.26,462.84,932.634,932.634,932.634,932.634
1015.09,1015.09,289.54,406.35,933.004,933.004,933.004,933.004
963.11,963.11,321.18,354.37,933.373,933.373,933.373,933.373
976.67,976.67,395.75,349.85,933.742,933.742,933.742,933.742
1058.02,1058.02,508.74,419.9,934.112,934.112,934.112,934.112
827.52,827.52,303.1,381.49,934.481,934.481,934.481,934.481
732.61,732.61,332.48,304.65,934.85,934.85,934.85,934.85
691.93,691.93,366.37,390.53,935.219,935.219,935.219,935.219
572.16,572.16,257.9,315.95,935.588,935.588,935.588,935.588
599.28,599.28,382.19,361.15,935.957,935.957,935.957,935.957
597.02,597.02,307.62,282.05,936.326,936.326,936.326,936.326
617.36,617.36,339.26,392.79,936.695,936.695,936.695,936.695
624.14,624.14,307.62,372.45,937.063,937.063,937.063,937.063
926.95,926.95,352.82,354.37,937.432,937.432,937.432,937.432
1225.25,1225.25,364.11,363.41,937.801,937.801,937.801,937.801
1584.56,1584.56,395.75,413.12,938.169,938.169,938.169,938.169
1745.01,1745.01,388.97,424.42,938.538,938.538,938.538,938.538
1589.08,1589.08,332.48,376.97,938.906,938.906,938.906,938.906
1500.95,1500.95,373.15,381.49,939.274,939.274,939.274,939.274
1392.48,1392.48,337.0,358.89,939.643,939.643,939.643,939.643
1306.6,1306.6,321.18,352.11,940.011,940.011,940.011,940.011
1146.16,1146.16,341.52,426.68,940.379,940.379,940.379,940.379
1241.07,1241.07,343.78,388.27,940.747,940.747,940.747,940.747
1177.79,1177.79,346.04,372.45,941.115,941.115,941.115,941.115
1105.48,1105.48,350.56,392.79,941.483,941.483,941.483,941.483
994.75,994.75,325.7,349.85,941.851,941.851,941.851,941.851
992.49,992.49,334.74,349.85,942.219,942.219,942.219,942.219
881.76,881.76,382.19,363.41,942.587,942.587,942.587,942.587
845.6,845.6,282.76,390.53,942.955,942.955,942.955,942.955
759.73,759.73,330.22,374.71,943.322,943.322,943.322,943.322
689.67,689.67,327.96,361.15,943.69,943.69,943.69,943.69
621.88,621.88,395.75,383.75,944.057,944.057,944.057,944.057
660.29,660.29,296.32,309.17,944.425,944.425,944.425,944.425
800.4,800.4,373.15,358.89,944.792,944.792,944.792,944.792
947.29,947.29,271.46,334.03,945.16,945.16,945.16,945.16
850.12,850.12,300.84,372.45,945.527,945.527,945.527,945.527
870.46,870.46,366.37,302.39,945.894,945.894,945.894,945.894
893.06,893.06,420.61,386.01,946.261,946.261,946.261,946.261
949.55,949.55,391.23,343.07,946.628,946.628,946.628,946.628
766.51,766.51,251.12,340.81,946.995,946.995,946.995,946.995
648.99,648.99,287.28,295.61,947.362,947.362,947.362,947.362
719.05,719.05,361.85,320.47,947.729,947.729,947.729,947.729
712.27,712.27,325.7,374.71,948.096,948.096,948.096,948.096
608.32,608.32,314.4,236.86,948.463,948.463,948.463,948.463
621.88,621.88,307.62,275.28,948.829,948.829,948.829,948.829
780.06,780.06,456.77,424.42,949.196,949.196,949.196,949.196
615.1,615.1,291.8,365.67,949.563,949.563,949.563,949.563
667.07,667.07,337.0,401.83,949.929,949.929,949.929,949.929
714.53,714.53,361.85,358.89,950.296,950.296,950.296,950.296
617.36,617.36,341.52,311.43,950.662,950.662,950.662,950.662
660.29,660.29,334.74,386.01,951.028,951.028,951.028,951.028
861.42,861.42,404.79,424.42,951.395,951.395,951.395,951.395
1033.16,1033.16,418.35,397.31,951.761,951.761,951.761,951.761
1254.63,1254.63,323.44,419.9,952.127,952.127,952.127,952.127
1360.84,1360.84,379.93,347.59,952.493,952.493,952.493,952.493
1485.13,1485.13,436.43,401.83,952.859,952.859,952.859,952.859
1180.05,1180.05,366.37,340.81,953.225,953.225,953.225,953.225
1252.37,1252.37,395.75,291.09,953.591,953.591,953.591,953.591
1250.11,1250.11,384.45,487.7,953.957,953.957,953.957,953.957
1089.66,1089.66,413.83,320.47,954.322,954.322,954.322,954.322
945.03,945.03,355.08,315.95,954.688,954.688,954.688,954.688
850.12,850.12,325.7,306.91,955.054,955.054,955.054,955.054
935.99,935.99,361.85,372.45,955.419,955.419,955.419,955.419
832.04,832.04,361.85,386.01,955.785,955.785,955.785,955.785
782.32,782.32,339.26,397.31,956.15,956.15,956.15,956.15
578.94,578.94,300.84,322.73,956.516,956.516,956.516,956.516
694.19,694.19,309.88,399.57,956.881,956.881,956.881,956.881
569.9,569.9,296.32,322.73,957.246,957.246,957.246,957.246
594.76,594.76,377.67,383.75,957.611,957.611,957.611,957.611
538.26,538.26,262.42,327.25,957.976,957.976,957.976,957.976
413.97,413.97,260.16,293.35,958.341,958.341,958.341,958.341
341.66,341.66,314.4,363.41,958.706,958.706,958.706,958.706
328.1,328.1,343.78,288.83,959.071,959.071,959.071,959.071
359.74,359.74,312.14,302.39,959.436,959.436,959.436,959.436
348.44,348.44,323.44,349.85,959.801,959.801,959.801,959.801
490.81,490.81,357.34,361.15,960.166,960.166,960.166,960.166
382.33,382.33,266.94,268.5,960.53,960.53,960.53,960.53
321.32,321.32,327.96,313.69,960.895,960.895,960.895,960.895
350.7,350.7,325.7,343.07,961.26,961.26,961.26,961.26
321.32,321.32,312.14,320.47,961.624,961.624,961.624,961.624
294.2,294.2,275.98,286.57,961.988,961.988,961.988,961.988
456.91,456.91,316.66,334.03,962.353,962.353,962.353,962.353
339.4,339.4,332.48,315.95,962.717,962.717,962.717,962.717
269.34,269.34,332.48,282.05,963.081,963.081,963.081,963.081
330.36,330.36,330.22,257.2,963.445,963.445,963.445,963.445
307.76,307.76,208.19,302.39,963.81,963.81,963.81,963.81
416.23,416.23,305.36,372.45,964.174,964.174,964.174,964.174
470.47,470.47,343.78,295.61,964.538,964.538,964.538,964.538
337.14,337.14,307.62,386.01,964.901,964.901,964.901,964.901
560.86,560.86,343.78,311.43,965.265,965.265,965.265,965.265
364.26,364.26,341.52,315.95,965.629,965.629,965.629,965.629
513.4,513.4,298.58,363.41,965.993,965.993,965.993,965.993
364.26,364.26,337.0,306.91,966.356,966.356,966.356,966.356
258.04,258.04,355.08,275.28,966.72,966.72,966.72,966.72
445.61,445.61,346.04,343.07,967.083,967.083,967.083,967.083
294.2,294.2,289.54,300.13,967.447,967.447,967.447,967.447
386.85,386.85,255.64,277.54,967.81,967.81,967.81,967.81
366.52,366.52,341.52,254.94,968.174,968.174,968.174,968.174
371.04,371.04,318.92,288.83,968.537,968.537,968.537,968.537
339.4,339.4,287.28,336.29,968.9,968.9,968.9,968.9
380.07,380.07,296.32,273.02,969.263,969.263,969.263,969.263
400.41,400.41,318.92,261.72,969.626,969.626,969.626,969.626
348.44,348.44,303.1,300.13,969.989,969.989,969.989,969.989
377.81,377.81,318.92,327.25,970.352,970.352,970.352,970.352
402.67,402.67,334.74,313.69,970.715,970.715,970.715,970.715
404.93,404.93,280.5,286.57,971.078,971.078,971.078,971.078
339.4,339.4,314.4,304.65,971.441,971.441,971.441,971.441
452.39,452.39,402.53,404.09,971.803,971.803,971.803,971.803
418.49,418.49,327.96,309.17,972.166,972.166,972.166,972.166
497.59,497.59,332.48,361.15,972.528,972.528,972.528,972.528
413.97,413.97,291.8,343.07,972.891,972.891,972.891,972.891
474.99,474.99,248.86,311.43,973.253,973.253,973.253,973.253
459.17,459.17,411.57,347.59,973.616,973.616,973.616,973.616
524.7,524.7,382.19,367.93,973.978,973.978,973.978,973.978
594.76,594.76,334.74,304.65,974.34,974.34,974.34,974.34
436.57,436.57,413.83,295.61,974.702,974.702,974.702,974.702
298.72,298.72,343.78,279.79,975.065,975.065,975.065,975.065
409.45,409.45,361.85,279.79,975.427,975.427,975.427,975.427
459.17,459.17,373.15,415.38,975.789,975.789,975.789,975.789
463.69,463.69,395.75,334.03,976.15,976.15,976.15,976.15
362.0,362.0,334.74,297.87,976.512,976.512,976.512,976.512
323.58,323.58,278.24,277.54,976.874,976.874,976.874,976.874
325.84,325.84,309.88,282.05,977.236,977.236,977.236,977.236
459.17,459.17,373.15,372.45,977.597,977.597,977.597,977.597
348.44,348.44,334.74,291.09,977.959,977.959,977.959,977.959
346.18,346.18,287.28,291.09,978.321,978.321,978.321,978.321
319.06,319.06,352.82,293.35,978.682,978.682,978.682,978.682
404.93,404.93,287.28,286.57,979.043,979.043,979.043,979.043
395.89,395.89,323.44,349.85,979.405,979.405,979.405,979.405
551.82,551.82,305.36,300.13,979.766,979.766,979.766,979.766
524.7,524.7,316.66,313.69,980.127,980.127,980.127,980.127
759.73,759.73,427.39,257.2,980.488,980.488,980.488,980.488
1295.3,1295.3,357.34,410.86,980.849,980.849,980.849,980.849
2253.47,2253.47,529.08,401.83,981.211,981.211,981.211,981.211
3193.56,3193.56,533.6,530.64,981.571,981.571,981.571,981.571
3952.86,3952.86,544.9,483.18,981.932,981.932,981.932,981.932
4201.44,4201.44,603.66,596.17,982.293,982.293,982.293,982.293
3950.6,3950.6,560.72,569.05,982.654,982.654,982.654,982.654
3385.65,3385.65,578.8,483.18,983.015,983.015,983.015,983.015
3182.26,3182.26,535.86,492.22,983.375,983.375,983.375,983.375
3236.5,3236.5,522.3,528.38,983.736,983.736,983.736,983.736
2773.23,2773.23,456.77,489.96,984.096,984.096,984.096,984.096
2610.52,2610.52,481.63,489.96,984.457,984.457,984.457,984.457
2581.15,2581.15,486.15,519.34,984.817,984.817,984.817,984.817
2474.93,2474.93,513.26,505.78,985.177,985.177,985.177,985.177
2099.8,2099.8,461.29,451.54,985.538,985.538,985.538,985.538
1977.77,1977.77,447.73,467.36,985.898,985.898,985.898,985.898
1851.22,1851.22,395.75,426.68,986.258,986.258,986.258,986.258
1573.26,1573.26,425.13,437.98,986.618,986.618,986.618,986.618
1435.41,1435.41,357.34,431.2,986.978,986.978,986.978,986.978
1058.02,1058.02,373.15,322.73,987.338,987.338,987.338,987.338
766.51,766.51,348.3,365.67,987.698,987.698,987.698,987.698
626.4,626.4,285.02,372.45,988.058,988.058,988.058,988.058
526.96,526.96,359.6,352.11,988.417,988.417,988.417,988.417
576.68,576.68,307.62,374.71,988.777,988.777,988.777,988.777
486.29,486.29,368.63,261.72,989.137,989.137,989.137,989.137
305.5,305.5,316.66,306.91,989.496,989.496,989.496,989.496
330.36,330.36,285.02,318.21,989.856,989.856,989.856,989.856
298.72,298.72,307.62,277.54,990.215,990.215,990.215,990.215
296.46,296.46,282.76,248.16,990.574,990.574,990.574,990.574
346.18,346.18,307.62,300.13,990.934,990.934,990.934,990.934
346.18,346.18,368.63,349.85,991.293,991.293,991.293,991.293
321.32,321.32,285.02,241.38,991.652,991.652,991.652,991.652
413.97,413.97,332.48,293.35,992.011,992.011,992.011,992.011
400.41,400.41,355.08,293.35,992.37,992.37,992.37,992.37
316.8,316.8,355.08,300.13,992.729,992.729,992.729,992.729
321.32,321.32,307.62,252.68,993.088,993.088,993.088,993.088
343.92,343.92,262.42,324.99,993.447,993.447,993.447,993.447
296.46,296.46,325.7,261.72,993.805,993.805,993.805,993.805
357.48,357.48,318.92,379.23,994.164,994.164,994.164,994.164
296.46,296.46,337.0,340.81,994.523,994.523,994.523,994.523
330.36,330.36,364.11,273.02,994.881,994.881,994.881,994.881
418.49,418.49,296.32,340.81,995.24,995.24,995.24,995.24
427.53,427.53,269.2,300.13,995.598,995.598,995.598,995.598
316.8,316.8,346.04,259.46,995.957,995.957,995.957,995.957
278.38,278.38,332.48,293.35,996.315,996.315,996.315,996.315
276.12,276.12,332.48,345.33,996.673,996.673,996.673,996.673
425.27,425.27,307.62,270.76,997.031,997.031,997.031,997.031
380.07,380.07,303.1,291.09,997.389,997.389,997.389,997.389
359.74,359.74,350.56,320.47,997.747,997.747,997.747,997.747
319.06,319.06,339.26,302.39,998.105,998.105,998.105,998.105
429.79,429.79,307.62,295.61,998.463,998.463,998.463,998.463
300.98,300.98,377.67,327.25,998.821,998.821,998.821,998.821
459.17,459.17,375.41,327.25,999.179,999.179,999.179,999.179
468.21,468.21,393.49,315.95,999.537,999.537,999.537,999.537
533.74,533.74,402.53,320.47,999.894,999.894,999.894,999.894
357.48,357.48,278.24,324.99,1000.252,1000.252,1000.252,1000.252
325.84,325.84,275.98,268.5,1000.61,1000.61,1000.61,1000.61
413.97,413.97,375.41,322.73,1000.967,1000.967,1000.967,1000.967
305.5,305.5,379.93,313.69,1001.324,1001.324,1001.324,1001.324
328.1,328.1,298.58,225.56,1001.682,1001.682,1001.682,1001.682
230.93,230.93,262.42,209.74,1002.039,1002.039,1002.039,1002.039
246.74,246.74,316.66,302.39,1002.396,1002.396,1002.396,1002.396
350.7,350.7,334.74,343.07,1002.753,1002.753,1002.753,1002.753
273.86,273.86,314.4,347.59,1003.11,1003.11,1003.11,1003.11
307.76,307.76,350.56,295.61,1003.467,1003.467,1003.467,1003.467
316.8,316.8,273.72,277.54,1003.824,1003.824,1003.824,1003.824
271.6,271.6,264.68,297.87,1004.181,1004.181,1004.181,1004.181
156.35,156.35,355.08,273.02,1004.538,1004.538,1004.538,1004.538
276.12,276.12,280.5,302.39,1004.895,1004.895,1004.895,1004.895
255.78,255.78,307.62,284.31,1005.252,1005.252,1005.252,1005.252
206.07,206.07,337.0,284.31,1005.608,1005.608,1005.608,1005.608
332.62,332.62,323.44,286.57,1005.965,1005.965,1005.965,1005.965
362.0,362.0,251.12,340.81,1006.321,1006.321,1006.321,1006.321
289.68,289.68,246.6,311.43,1006.678,1006.678,1006.678,1006.678
298.72,298.72,309.88,311.43,1007.034,1007.034,1007.034,1007.034
314.54,314.54,314.4,275.28,1007.39,1007.39,1007.39,1007.39
251.26,251.26,262.42,302.39,1007.747,1007.747,1007.747,1007.747
332.62,332.62,334.74,324.99,1008.103,1008.103,1008.103,1008.103
319.06,319.06,364.11,248.16,1008.459,1008.459,1008.459,1008.459
246.74,246.74,355.08,234.6,1008.815,1008.815,1008.815,1008.815
350.7,350.7,348.3,275.28,1009.171,1009.171,1009.171,1009.171
495.33,495.33,332.48,374.71,1009.527,1009.527,1009.527,1009.527
350.7,350.7,305.36,241.38,1009.883,1009.883,1009.883,1009.883
217.37,217.37,309.88,279.79,1010.238,1010.238,1010.238,1010.238
244.49,244.49,300.84,263.98,1010.594,1010.594,1010.594,1010.594
310.02,310.02,348.3,257.2,1010.95,1010.95,1010.95,1010.95
314.54,314.54,312.14,370.19,1011.305,1011.305,1011.305,1011.305
328.1,328.1,325.7,356.63,1011.661,1011.661,1011.661,1011.661
296.46,296.46,314.4,349.85,1012.016,1012.016,1012.016,1012.016
269.34,269.34,296.32,241.38,1012.372,1012.372,1012.372,1012.372
371.04,371.04,280.5,279.79,1012.727,1012.727,1012.727,1012.727
287.42,287.42,325.7,214.26,1013.082,1013.082,1013.082,1013.082
298.72,298.72,346.04,302.39,1013.438,1013.438,1013.438,1013.438
332.62,332.62,321.18,352.11,1013.793,1013.793,1013.793,1013.793
450.13,450.13,402.53,370.19,1014.148,1014.148,1014.148,1014.148
454.65,454.65,327.96,345.33,1014.503,1014.503,1014.503,1014.503
282.9,282.9,314.4,324.99,1014.858,1014.858,1014.858,1014.858
264.82,264.82,273.72,279.79,1015.213,1015.213,1015.213,1015.213
264.82,264.82,244.34,291.09,1015.567,1015.567,1015.567,1015.567
391.37,391.37,316.66,313.69,1015.922,1015.922,1015.922,1015.922
298.72,298.72,269.2,263.98,1016.277,1016.277,1016.277,1016.277
316.8,316.8,316.66,259.46,1016.632,1016.632,1016.632,1016.632
375.56,375.56,314.4,304.65,1016.986,1016.986,1016.986,1016.986
217.37,217.37,305.36,300.13,1017.341,1017.341,1017.341,1017.341
235.45,235.45,287.28,293.35,1017.695,1017.695,1017.695,1017.695
382.33,382.33,321.18,313.69,1018.049,1018.049,1018.049,1018.049
337.14,337.14,314.4,293.35,1018.404,1018.404,1018.404,1018.404
316.8,316.8,307.62,306.91,1018.758,1018.758,1018.758,1018.758
355.22,355.22,375.41,263.98,1019.112,1019.112,1019.112,1019.112
368.78,368.78,398.01,302.39,1019.466,1019.466,1019.466,1019.466
325.84,325.84,298.58,288.83,1019.82,1019.82,1019.82,1019.82
321.32,321.32,298.58,365.67,1020.174,1020.174,1020.174,1020.174
251.26,251.26,291.8,313.69,1020.528,1020.528,1020.528,1020.528
357.48,357.48,393.49,291.09,1020.882,1020.882,1020.882,1020.882
264.82,264.82,323.44,324.99,1021.236,1021.236,1021.236,1021.236
364.26,364.26,350.56,327.25,1021.589,1021.589,1021.589,1021.589
366.52,366.52,296.32,392.79,1021.943,1021.943,1021.943,1021.943
359.74,359.74,318.92,293.35,1022.297,1022.297,1022.297,1022.297
470.47,470.47,325.7,300.13,1022.65,1022.65,1022.65,1022.65
398.15,398.15,339.26,336.29,1023.004,1023.004,1023.004,1023.004
249.0,249.0,253.38,291.09,1023.357,1023.357,1023.357,1023.357
375.56,375.56,321.18,320.47,1023.71,1023.71,1023.71,1023.71
260.3,260.3,260.16,288.83,1024.063,1024.063,1024.063,1024.063
368.78,368.78,337.0,295.61,1024.417,1024.417,1024.417,1024.417
337.14,337.14,366.37,345.33,1024.77,1024.77,1024.77,1024.77
330.36,330.36,355.08,282.05,1025.123,1025.123,1025.123,1025.123
258.04,258.04,348.3,324.99,1025.476,1025.476,1025.476,1025.476
300.98,300.98,325.7,254.94,1025.829,1025.829,1025.829,1025.829
323.58,323.58,346.04,338.55,1026.182,1026.182,1026.182,1026.182
285.16,285.16,312.14,286.57,1026.534,1026.534,1026.534,1026.534
321.32,321.32,327.96,286.57,1026.887,1026.887,1026.887,1026.887
334.88,334.88,357.34,318.21,1027.24,1027.24,1027.24,1027.24
357.48,357.48,282.76,300.13,1027.592,1027.592,1027.592,1027.592
364.26,364.26,368.63,293.35,1027.945,1027.945,1027.945,1027.945
276.12,276.12,289.54,270.76,1028.297,1028.297,1028.297,1028.297
425.27,425.27,305.36,379.23,1028.65,1028.65,1028.65,1028.65
337.14,337.14,266.94,313.69,1029.002,1029.002,1029.002,1029.002
235.45,235.45,332.48,286.57,1029.354,1029.354,1029.354,1029.354
230.93,230.93,253.38,302.39,1029.707,1029.707,1029.707,1029.707
280.64,280.64,296.32,322.73,1030.059,1030.059,1030.059,1030.059
242.23,242.23,257.9,245.9,1030.411,1030.411,1030.411,1030.411
271.6,271.6,235.3,293.35,1030.763,1030.763,1030.763,1030.763
350.7,350.7,262.42,356.63,1031.115,1031.115,1031.115,1031.115
289.68,289.68,314.4,320.47,1031.467,1031.467,1031.467,1031.467
273.86,273.86,280.5,315.95,1031.819,1031.819,1031.819,1031.819
314.54,314.54,271.46,277.54,1032.17,1032.17,1032.17,1032.17
314.54,314.54,271.46,277.54,1032.522,1032.522,1032.522,1032.522
314.54,314.54,271.46,277.54,1032.874,1032.874,1032.874,1032.874
